ASN,ConnectionType,CountryCode,DNSResolver,IPAddress,Network,ProbeID,TestDateTime,IPTarget,rtt1,rtt2,rtt3,avg_rtt
36996,Unknown,NA,,197.188.222.152,Telecom Namibia,e71d36ba-357c-488b-bc35-7a0e4ff5ae29,/Date(1561311959102+0000)/,1.1.1.1,485,314,392,397
36996,Unknown,NA,,197.188.222.152,Telecom Namibia,e71d36ba-357c-488b-bc35-7a0e4ff5ae29,/Date(1561311960011+0000)/,8.8.8.8,271,405,423,366
19318,Unknown,NA,,69.10.35.164,Interserver,5fe7d1c9-e1d5-406f-8d4c-86fcb300ba0e,/Date(1561311960158+0000)/,8.8.8.8,300,871,604,591
19318,Unknown,NA,,69.10.35.164,Interserver,5fe7d1c9-e1d5-406f-8d4c-86fcb300ba0e,/Date(1561311960724+0000)/,9.9.9.9,513,1064,291,622
11845,Unknown,ZA,,78.129.233.100,Vox Telecom DSL Customer Base,d94c61b2-604c-4d75-8804-37149d5f4ce3,/Date(1561311961658+0000)/,1.1.1.1,3,3,3,3
37315,Unknown,ZA,,197.234.144.136,CipherWave,71224795-00ba-4f90-a7d8-ba4b0192c9c0,/Date(1561311961856+0000)/,1.1.1.1,2,2,2,2
11845,Unknown,ZA,,78.129.233.100,Vox-Telecom,63655cb3-877b-46db-8b80-ff3b5cd464e3,/Date(1561311961984+0000)/,1.1.1.1,2,1,1,1
327984,Unknown,ZA,,102.176.197.122,Fibrestream PTY LTD,b8dc64bb-c6a0-435f-9ab9-4a29b593c9fd,/Date(1561311962115+0000)/,1.1.1.1,3,3,3,3
5713,Unknown,ZA,,78.129.233.100,Telkom Internet,6027e61f-8c6e-4222-8156-d845edf9f671,/Date(1561311962390+0000)/,1.1.1.1,49,14,22,28
22355,fiber,ZA,,41.85.9.253,FROGFOOT,fa1f8f8d-ef1e-47f5-9c74-df4a03ae2331,/Date(1561311966685+0000)/,1.1.1.1,25,25,25,25
327901,Unknown,ZA,,102.141.131.183,Level-7 Internet PTY LTD,37759804-87cf-40a1-b535-d623af412e4c,/Date(1561311966868+0000)/,1.1.1.1,48,74,33,51
10474,adsl,ZA,,197.82.218.68,MWEB,41e06067-e06d-4256-a5b2-91592122b71f,/Date(1561311966994+0000)/,1.1.1.1,28,35,165,76
3741,WIFI,ZA,168.209.88.204,197.101.52.12,Internet Solutions,26189ebb-661c-4dc8-ba5e-6d6f8b2cb523,/Date(1561311972581+0000)/,1.1.1.1,6,37,10,17
37457,WIFI,ZA,196.43.42.232,105.186.66.84,Telkom Internet,216f3b18-d5d3-4f17-a656-e38546515c4d,/Date(1561311973935+0000)/,1.1.1.1,25,26,34,28
327984,Unknown,ZA,,102.176.197.122,Fibrestream PTY LTD,b8dc64bb-c6a0-435f-9ab9-4a29b593c9fd,/Date(1561311962692+0000)/,8.8.8.8,3,9,3,5
11845,Unknown,ZA,,78.129.233.100,Vox-Telecom,63655cb3-877b-46db-8b80-ff3b5cd464e3,/Date(1561311962827+0000)/,8.8.8.8,2,2,1,1
36994,fiber,ZA,,78.129.233.100,Vodacom Business,022ced5e-a16c-4f2e-b15f-ac90bf2ffeb5,/Date(1561311962969+0000)/,8.8.8.8,25,25,24,24
10474,Unknown,ZA,,41.133.137.1,MWEB,5e04bf33-5b4f-4f53-bda1-36a7f4cf1170,/Date(1561311963109+0000)/,8.8.8.8,49,44,51,48
37457,WIFI,ZA,196.43.53.232,105.184.249.27,Telkom Internet,f1c6f5e3-22c3-42c3-b488-184b5a24284d,/Date(1561311964675+0000)/,8.8.8.8,91,91,90,90
37317,WIFI,ZA,41.78.220.10,102.128.96.222,Access Global Fibre,1ef15ccb-de9c-489e-be37-cb492fe8a121,/Date(1561311965835+0000)/,8.8.8.8,11,23,9,14
11845,Unknown,ZA,,78.129.233.100,Vox Telecom DSL Customer Base,d94c61b2-604c-4d75-8804-37149d5f4ce3,/Date(1561311967174+0000)/,8.8.8.8,4,3,3,3
22355,fiber,ZA,,41.85.9.253,FROGFOOT,fa1f8f8d-ef1e-47f5-9c74-df4a03ae2331,/Date(1561311967319+0000)/,8.8.8.8,25,25,25,25
10474,adsl,ZA,,197.82.218.68,MWEB,41e06067-e06d-4256-a5b2-91592122b71f,/Date(1561311967975+0000)/,8.8.8.8,26,31,187,81
37680,fiber,ZA,,102.132.242.109,Cool-ideas,92fd4d47-d649-4eb8-abeb-cc5a1a85059e,/Date(1561311963584+0000)/,9.9.9.9,8,303,69,126
36994,fiber,ZA,,78.129.233.100,Vodacom Business,022ced5e-a16c-4f2e-b15f-ac90bf2ffeb5,/Date(1561311963732+0000)/,9.9.9.9,24,16,25,21
3741,WIFI,ZA,168.209.88.204,197.101.52.12,Internet Solutions,26189ebb-661c-4dc8-ba5e-6d6f8b2cb523,/Date(1561311963817+0000)/,9.9.9.9,10,12,4,8
10474,Unknown,ZA,,41.133.137.1,MWEB,5e04bf33-5b4f-4f53-bda1-36a7f4cf1170,/Date(1561311963865+0000)/,9.9.9.9,46,43,42,43
37457,WIFI,ZA,196.43.53.232,105.184.249.27,Telkom Internet,f1c6f5e3-22c3-42c3-b488-184b5a24284d,/Date(1561311964702+0000)/,9.9.9.9,30,30,30,30
37317,WIFI,ZA,41.78.220.10,102.128.96.222,Access Global Fibre,1ef15ccb-de9c-489e-be37-cb492fe8a121,/Date(1561311965926+0000)/,9.9.9.9,10,10,9,9
37105,WIFI,ZA,41.73.59.11,197.185.108.172,rain,9090ff42-b0f6-482f-89e8-444eb947f131,/Date(1561311967024+0000)/,9.9.9.9,42,51,33,42
10474,Unknown,ZA,,197.88.91.222,MWEB,4ecd8bbb-b7ce-44fa-9747-7d0cd813ff7c,/Date(1561311967752+0000)/,9.9.9.9,32,29,29,30
10474,adsl,ZA,,197.82.218.68,MWEB,41e06067-e06d-4256-a5b2-91592122b71f,/Date(1561311977790+0000)/,9.9.9.9,43,60,29,44
36947,Wireless80211,DZ,41.110.31.2,41.102.64.40,Algerie Telecom,90094f21-5fec-4966-a2f0-61ca9f3bd00b,/Date(1561311963534+0000)/,1.1.1.1,59,58,57,58
36947,WIFI,DZ,41.110.30.2,197.200.225.133,Algerie Telecom,dab727bf-efc8-4ee1-b5bc-c6d45867eb12,/Date(1561311963538+0000)/,1.1.1.1,42,43,40,41
36947,Ethernet,DZ,41.110.31.2,105.98.158.249,Algerie Telecom,971dcc32-5540-4c0c-aa2d-69e5b6c20f16,/Date(1561311963540+0000)/,1.1.1.1,50,50,49,49
36947,Unknown,DZ,,105.99.1.208,Algerie Telecom,d88b829c-8a22-401a-b4c5-6176433a7bcc,/Date(1561311964004+0000)/,1.1.1.1,41,42,42,41
36947,Ethernet,DZ,41.110.32.2,197.200.110.203,Algerie Telecom,21e3a6c7-6e45-4657-9864-b246dec57856,/Date(1561311964352+0000)/,1.1.1.1,43,126,83,84
36947,Ethernet,DZ,41.110.30.2,105.108.205.237,Algerie Telecom,5f8a5d11-33cd-45db-abb7-c1745790c369,/Date(1561311965121+0000)/,1.1.1.1,50,307,129,162
36947,WIFI,DZ,,41.200.10.104,Algerie Telecom,a251a131-863e-40ce-a71d-a6fe4f44cfe7,/Date(1561311966476+0000)/,1.1.1.1,69,76,77,74
36947,WIFI,DZ,41.110.32.2,41.104.215.231,Algerie Telecom,0964f3a7-150b-4ca2-b159-1f01e6e73ebf,/Date(1561311970740+0000)/,1.1.1.1,41,47,41,43
36947,WIFI,DZ,41.110.30.2,105.110.92.30,Algerie Telecom,18b78b9c-f0a8-4bbd-a03e-c6bd38a80575,/Date(1561311970838+0000)/,1.1.1.1,193,63,70,108
36947,Ethernet,DZ,41.110.30.2,197.200.59.56,Algerie Telecom,dfb13a42-3327-46bf-9aef-b62b4ca784c8,/Date(1561311973131+0000)/,1.1.1.1,41,40,41,40
36947,Unknown,DZ,,105.99.1.208,Algerie Telecom,d88b829c-8a22-401a-b4c5-6176433a7bcc,/Date(1561311964282+0000)/,8.8.8.8,38,35,35,36
36947,Wireless80211,DZ,41.110.30.2,105.103.169.126,Algerie Telecom,32e01261-8150-44f9-9cc0-406f22ffbe73,/Date(1561311966774+0000)/,8.8.8.8,38,36,48,40
36947,WIFI,DZ,41.110.30.2,105.110.92.30,Algerie Telecom,18b78b9c-f0a8-4bbd-a03e-c6bd38a80575,/Date(1561311966933+0000)/,8.8.8.8,61,156,310,175
36947,WIFI,DZ,105.110.254.0,105.110.254.214,Algerie Telecom,03bcccf3-d791-4da4-8aca-87254ab9c637,/Date(1561311966943+0000)/,8.8.8.8,53,60,62,58
36947,WIFI,DZ,41.110.32.2,41.109.205.137,Algerie Telecom,9612baf3-e108-42e2-9286-d4311f168fce,/Date(1561311967479+0000)/,8.8.8.8,47,115,45,69
36947,WIFI,DZ,41.110.30.2,105.104.174.80,Algerie Telecom,0fe9f0b0-62cd-4ebb-ad7d-86e99a6057d2,/Date(1561311967866+0000)/,8.8.8.8,48,48,203,99
36947,Ethernet,DZ,41.110.32.2,197.200.110.203,Algerie Telecom,21e3a6c7-6e45-4657-9864-b246dec57856,/Date(1561311968015+0000)/,8.8.8.8,37,203,88,109
36947,Ethernet,DZ,41.110.30.2,197.200.59.56,Algerie Telecom,dfb13a42-3327-46bf-9aef-b62b4ca784c8,/Date(1561311968838+0000)/,8.8.8.8,36,36,36,36
36947,Ethernet,DZ,41.110.31.2,105.98.158.249,Algerie Telecom,971dcc32-5540-4c0c-aa2d-69e5b6c20f16,/Date(1561311968899+0000)/,8.8.8.8,38,38,37,37
36947,Ethernet,DZ,41.110.30.2,105.108.205.237,Algerie Telecom,5f8a5d11-33cd-45db-abb7-c1745790c369,/Date(1561311969888+0000)/,8.8.8.8,230,248,229,235
36947,WIFI,DZ,41.110.30.2,197.200.225.133,Algerie Telecom,dab727bf-efc8-4ee1-b5bc-c6d45867eb12,/Date(1561311964322+0000)/,9.9.9.9,69,68,67,68
36947,Unknown,DZ,,41.109.127.65,Algerie Telecom,48541d31-54e5-467a-9f1b-65376e205e67,/Date(1561311964853+0000)/,9.9.9.9,89,89,88,88
36947,Ethernet,DZ,41.110.30.2,105.105.89.217,Algerie Telecom,a4583abc-008c-4b45-930a-33c2799ca9db,/Date(1561311964970+0000)/,9.9.9.9,90,89,90,89
36947,WIFI,DZ,41.110.32.2,197.200.51.101,Algerie Telecom,efd02afe-eae4-4520-b461-5985fd67f714,/Date(1561311966322+0000)/,9.9.9.9,98,102,101,100
36947,WIFI,DZ,,41.200.10.104,Algerie Telecom,a251a131-863e-40ce-a71d-a6fe4f44cfe7,/Date(1561311966940+0000)/,9.9.9.9,100,113,102,105
36947,WIFI,DZ,41.110.30.2,105.104.78.104,Algerie Telecom,321bc44c-a00d-4fbb-a5e6-683c26e2d339,/Date(1561311969394+0000)/,9.9.9.9,72,71,71,71
36947,Wireless80211,DZ,41.110.31.2,41.102.64.40,Algerie Telecom,90094f21-5fec-4966-a2f0-61ca9f3bd00b,/Date(1561311969540+0000)/,9.9.9.9,89,98,89,92
36947,Wireless80211,DZ,41.110.30.2,105.110.86.161,Algerie Telecom,112af78b-29cc-481e-9db5-50025837d597,/Date(1561311969623+0000)/,9.9.9.9,98,98,98,98
36947,Ethernet,DZ,41.110.32.2,197.200.85.15,Algerie Telecom,054efe3f-585b-4856-9977-4024ba427244,/Date(1561311970188+0000)/,9.9.9.9,76,78,79,77
36947,WIFI,DZ,41.110.32.2,41.104.215.231,Algerie Telecom,0964f3a7-150b-4ca2-b159-1f01e6e73ebf,/Date(1561311970519+0000)/,9.9.9.9,104,193,222,173
37463,Unknown,CD,,169.255.120.126,MTN Congo,1560108c-2025-4eb0-8340-b7383d88edcb,/Date(1561311971120+0000)/,1.1.1.1,168,170,165,167
29286,mobile,CD,,78.129.233.100,Skylogic S.p.A.,3d9defa7-84f0-40a6-9156-f55ca7687b7d,/Date(1561311972014+0000)/,1.1.1.1,698,688,668,684
37463,Unknown,CD,,169.255.120.126,MTN Congo,1560108c-2025-4eb0-8340-b7383d88edcb,/Date(1561311971842+0000)/,8.8.8.8,152,156,151,153
29286,mobile,CD,,78.129.233.100,Skylogic S.p.A.,3d9defa7-84f0-40a6-9156-f55ca7687b7d,/Date(1561311972830+0000)/,8.8.8.8,671,650,660,660
37463,Unknown,CD,,169.255.120.126,MTN Congo,1560108c-2025-4eb0-8340-b7383d88edcb,/Date(1561311972692+0000)/,9.9.9.9,168,165,163,165
29286,mobile,CD,,78.129.233.100,Skylogic S.p.A.,3d9defa7-84f0-40a6-9156-f55ca7687b7d,/Date(1561311973512+0000)/,9.9.9.9,649,699,679,675
36909,WIFI,TZ,41.220.134.0,41.220.134.2,Habari Node Ltd,82a63050-b821-4c96-817b-be7df4064647,/Date(1561311977963+0000)/,1.1.1.1,393,203,198,264
36909,WIFI,TZ,41.220.134.0,41.220.134.2,Habari Node Ltd,82a63050-b821-4c96-817b-be7df4064647,/Date(1561311977991+0000)/,8.8.8.8,157,122,115,131
36909,WIFI,TZ,41.220.134.0,41.220.134.2,Habari Node Ltd,82a63050-b821-4c96-817b-be7df4064647,/Date(1561311978331+0000)/,9.9.9.9,68,157,73,99
