ASN,ConnectionType,CountryCode,DNSResolver,IPAddress,Network,ProbeID,TestDateTime,IPTarget,rtt1,rtt2,rtt3,avg_rtt
23889,Ethernet,MU,202.123.2.41,41.136.186.251,MauritiusTelecom,205d71e9-a6ca-4bac-bddf-08bf140293c1,/Date(1561366578428+0000)/,1.1.1.1,2,2,2,2
23889,Unknown,MU,,102.112.23.79,MauritiusTelecom,cc5fe38c-36f6-4b4e-9b32-a9d674adc9cf,/Date(1561366579302+0000)/,8.8.8.8,37,37,37,37
23889,Ethernet,MU,202.123.2.41,41.136.186.251,MauritiusTelecom,205d71e9-a6ca-4bac-bddf-08bf140293c1,/Date(1561366581376+0000)/,8.8.8.8,37,38,38,37
23889,Unknown,MU,,102.112.23.79,MauritiusTelecom,cc5fe38c-36f6-4b4e-9b32-a9d674adc9cf,/Date(1561366580758+0000)/,9.9.9.9,2,2,2,2
23889,Ethernet,MU,202.123.2.41,41.136.186.251,MauritiusTelecom,205d71e9-a6ca-4bac-bddf-08bf140293c1,/Date(1561366584386+0000)/,9.9.9.9,3,2,2,2
21351,Unknown,RE,,78.129.233.100,Mediaserv,7f5b2006-2507-483a-95e9-74ac40bd5a9b,/Date(1561366592449+0000)/,1.1.1.1,30,30,30,30
21351,Unknown,RE,,78.129.233.100,Mediaserv,7f5b2006-2507-483a-95e9-74ac40bd5a9b,/Date(1561366593908+0000)/,8.8.8.8,75,75,75,75
21351,Unknown,RE,,78.129.233.100,Mediaserv,7f5b2006-2507-483a-95e9-74ac40bd5a9b,/Date(1561366596195+0000)/,9.9.9.9,236,235,235,235
37425,"Wireless80211,Wireless80211",SO,172.68.129.10,41.79.199.16,Somcable Ltd Internal Network,d4e64ab3-4961-4f37-bfca-50649b4523ee,/Date(1561366609322+0000)/,1.1.1.1,22,19,67,36
37425,"Wireless80211,Wireless80211",SO,172.68.129.10,41.79.199.16,Somcable Ltd Internal Network,d4e64ab3-4961-4f37-bfca-50649b4523ee,/Date(1561366613951+0000)/,8.8.8.8,70,65,145,93
37425,"Wireless80211,Wireless80211",SO,172.68.129.10,41.79.199.16,Somcable Ltd Internal Network,d4e64ab3-4961-4f37-bfca-50649b4523ee,/Date(1561366617877+0000)/,9.9.9.9,153,85,162,133
20294,fiber,UG,,41.210.164.186,MTN Uganda,bb8e05fe-044a-4847-b534-629f85bcb2f5,/Date(1561366612195+0000)/,1.1.1.1,65,64,65,64
20294,fiber,UG,,41.210.164.186,MTN Uganda,bb8e05fe-044a-4847-b534-629f85bcb2f5,/Date(1561366613919+0000)/,8.8.8.8,206,205,205,205
20294,fiber,UG,,41.210.164.186,MTN Uganda,bb8e05fe-044a-4847-b534-629f85bcb2f5,/Date(1561366614705+0000)/,9.9.9.9,5,4,3,4
36996,Unknown,NA,,197.188.222.152,Telecom Namibia,e71d36ba-357c-488b-bc35-7a0e4ff5ae29,/Date(1561366621360+0000)/,1.1.1.1,172,174,173,173
36996,Unknown,NA,,197.188.222.152,Telecom Namibia,e71d36ba-357c-488b-bc35-7a0e4ff5ae29,/Date(1561366622660+0000)/,8.8.8.8,78,63,69,70
11845,Unknown,ZA,,78.129.233.100,Vox-Telecom,63655cb3-877b-46db-8b80-ff3b5cd464e3,/Date(1561366630665+0000)/,1.1.1.1,3,1,1,1
10474,adsl,ZA,,197.82.218.68,MWEB,41e06067-e06d-4256-a5b2-91592122b71f,/Date(1561366630790+0000)/,1.1.1.1,28,109,25,54
37680,fiber,ZA,,102.132.171.36,Cool-ideas,73cd5e83-343c-47a4-9172-82bfa040cd41,/Date(1561366630923+0000)/,1.1.1.1,2,2,2,2
36874,WIFI,ZA,105.233.14.11,41.177.128.22,Cybersmart,fb328ab6-522c-4933-8f5c-dfb671d64bb8,/Date(1561366634730+0000)/,1.1.1.1,84,46,58,62
11845,Wireless80211,ZA,74.125.47.129,196.41.194.24,Vox Telecom,e36e4390-9229-423e-a040-8fdf44a8bff8,/Date(1561366637026+0000)/,1.1.1.1,3,2,3,2
10474,Wireless80211,ZA,196.28.75.201,197.89.13.80,MWEB,5b482a4c-a0df-4c9c-8214-0980a24bc0f3,/Date(1561366637079+0000)/,1.1.1.1,25,32,24,27
11845,Unknown,ZA,,78.129.233.100,Vox Telecom DSL Customer Base,d94c61b2-604c-4d75-8804-37149d5f4ce3,/Date(1561366637093+0000)/,1.1.1.1,5,3,3,3
37457,Ethernet,ZA,196.43.45.229,102.250.5.210,Telkom Internet,a209efd4-7d25-4da5-b0ae-c206188c91ff,/Date(1561366637213+0000)/,1.1.1.1,31,18,21,23
327984,Unknown,ZA,,102.176.197.122,Fibrestream PTY LTD,b8dc64bb-c6a0-435f-9ab9-4a29b593c9fd,/Date(1561366637230+0000)/,1.1.1.1,3,3,3,3
37457,WIFI,ZA,196.43.53.232,105.184.249.27,Telkom Internet,f1c6f5e3-22c3-42c3-b488-184b5a24284d,/Date(1561366637238+0000)/,1.1.1.1,27,27,31,28
22355,fiber,ZA,,41.85.9.253,FROGFOOT,fa1f8f8d-ef1e-47f5-9c74-df4a03ae2331,/Date(1561366632469+0000)/,8.8.8.8,19,19,19,19
37315,Unknown,ZA,,197.234.144.136,CipherWave,71224795-00ba-4f90-a7d8-ba4b0192c9c0,/Date(1561366632601+0000)/,8.8.8.8,2,2,2,2
37680,fiber,ZA,,102.132.242.109,Cool-ideas,92fd4d47-d649-4eb8-abeb-cc5a1a85059e,/Date(1561366632743+0000)/,8.8.8.8,18,17,17,17
36994,fiber,ZA,,78.129.233.100,Vodacom Business,022ced5e-a16c-4f2e-b15f-ac90bf2ffeb5,/Date(1561366632885+0000)/,8.8.8.8,24,24,23,23
10474,Unknown,ZA,,41.133.137.1,MWEB,5e04bf33-5b4f-4f53-bda1-36a7f4cf1170,/Date(1561366633067+0000)/,8.8.8.8,44,42,42,42
10474,Unknown,ZA,,197.88.91.222,MWEB,4ecd8bbb-b7ce-44fa-9747-7d0cd813ff7c,/Date(1561366633199+0000)/,8.8.8.8,28,27,28,27
37457,Ethernet,ZA,196.43.45.229,102.250.5.246,Telkom Internet,a209efd4-7d25-4da5-b0ae-c206188c91ff,/Date(1561366640577+0000)/,8.8.8.8,20,25,17,20
10474,Wireless80211,ZA,196.28.75.201,197.89.13.80,MWEB,5b482a4c-a0df-4c9c-8214-0980a24bc0f3,/Date(1561366640606+0000)/,8.8.8.8,36,37,36,36
36937,Ethernet,ZA,61.220.8.37,41.174.141.96,Neotel Pty Ltd,37e7858a-0ff8-4fdc-8d15-14c6e4ef92ce,/Date(1561366642056+0000)/,8.8.8.8,76,64,88,76
22355,fiber,ZA,,41.85.9.253,FROGFOOT,fa1f8f8d-ef1e-47f5-9c74-df4a03ae2331,/Date(1561366633853+0000)/,9.9.9.9,14,3,7,8
11845,Unknown,ZA,,78.129.233.100,Vox Telecom DSL Customer Base,d94c61b2-604c-4d75-8804-37149d5f4ce3,/Date(1561366633982+0000)/,9.9.9.9,3,3,3,3
11845,Unknown,ZA,,78.129.233.100,Vox-Telecom,63655cb3-877b-46db-8b80-ff3b5cd464e3,/Date(1561366634141+0000)/,9.9.9.9,4,1,1,2
327984,Unknown,ZA,,102.176.197.122,Fibrestream PTY LTD,b8dc64bb-c6a0-435f-9ab9-4a29b593c9fd,/Date(1561366634281+0000)/,9.9.9.9,3,3,3,3
36994,fiber,ZA,,78.129.233.100,Vodacom Business,022ced5e-a16c-4f2e-b15f-ac90bf2ffeb5,/Date(1561366634419+0000)/,9.9.9.9,25,26,24,25
10474,Unknown,ZA,,41.133.137.1,MWEB,5e04bf33-5b4f-4f53-bda1-36a7f4cf1170,/Date(1561366634558+0000)/,9.9.9.9,42,42,42,42
10474,WIFI,ZA,196.28.182.24,197.88.75.156,MWEB,885ea80a-fee3-4842-9d04-5854d683659a,/Date(1561366636058+0000)/,9.9.9.9,40,45,46,43
37457,WIFI,ZA,196.43.53.232,105.184.249.27,Telkom Internet,f1c6f5e3-22c3-42c3-b488-184b5a24284d,/Date(1561366636154+0000)/,9.9.9.9,176,30,30,78
36874,WIFI,ZA,105.233.14.11,41.177.128.22,Cybersmart,fb328ab6-522c-4933-8f5c-dfb671d64bb8,/Date(1561366636684+0000)/,9.9.9.9,58,45,48,50
327901,Unknown,ZA,,102.141.131.183,Level-7 Internet PTY LTD,37759804-87cf-40a1-b535-d623af412e4c,/Date(1561366644053+0000)/,9.9.9.9,18,30,30,26
36947,Unknown,DZ,,105.99.1.208,Algerie Telecom,d88b829c-8a22-401a-b4c5-6176433a7bcc,/Date(1561366635777+0000)/,1.1.1.1,44,40,42,42
36947,Wireless80211,DZ,192.221.154.129,41.106.169.55,Algerie Telecom,2b02f082-ec1c-472d-a059-b9f66f5231c9,/Date(1561366637457+0000)/,1.1.1.1,,,,-1
36947,WIFI,DZ,41.110.30.2,105.111.50.52,Algerie Telecom,b5eb4ca2-1cdd-4724-ae16-f520f1af92ae,/Date(1561366638024+0000)/,1.1.1.1,75,105,69,83
36947,WIFI,DZ,41.110.30.2,105.105.122.102,Algerie Telecom,b5514cf6-530d-45b3-81c6-3dfdd82a3244,/Date(1561366639023+0000)/,1.1.1.1,64,66,134,88
36947,WIFI,DZ,41.110.30.2,105.107.115.83,Algerie Telecom,29c0bd88-b092-4b55-9180-a2c46717fada,/Date(1561366641036+0000)/,1.1.1.1,236,183,128,182
36947,WIFI,DZ,41.110.32.2,197.200.14.90,Algerie Telecom,11397a81-0410-4620-b0cb-d49bb78a1be0,/Date(1561366641433+0000)/,1.1.1.1,49,55,52,52
36947,WIFI,DZ,41.110.32.2,105.98.12.148,Algerie Telecom,8d80e31e-6eb4-49f5-bc6b-78eefd2d3482,/Date(1561366642236+0000)/,1.1.1.1,181,160,67,136
36947,Ethernet,DZ,41.110.32.2,105.102.147.70,Algerie Telecom,37d32902-fd97-4c8b-b6b8-e9fe28802f6b,/Date(1561366644159+0000)/,1.1.1.1,67,66,66,66
36947,Ethernet,DZ,41.110.32.2,197.200.110.203,Algerie Telecom,21e3a6c7-6e45-4657-9864-b246dec57856,/Date(1561366646510+0000)/,1.1.1.1,98,47,204,116
36947,WIFI,DZ,41.110.32.2,105.101.164.237,Algerie Telecom,387ce200-bab8-4777-b57c-8a72463db427,/Date(1561366647157+0000)/,1.1.1.1,58,58,58,58
36947,Ethernet,DZ,41.110.32.2,105.102.147.70,Algerie Telecom,37d32902-fd97-4c8b-b6b8-e9fe28802f6b,/Date(1561366638205+0000)/,8.8.8.8,78,67,67,70
36947,WIFI,DZ,41.110.30.2,105.107.115.83,Algerie Telecom,29c0bd88-b092-4b55-9180-a2c46717fada,/Date(1561366638637+0000)/,8.8.8.8,150,65,166,127
36947,Ethernet,DZ,41.110.32.2,197.200.110.203,Algerie Telecom,21e3a6c7-6e45-4657-9864-b246dec57856,/Date(1561366639553+0000)/,8.8.8.8,131,,283,207
36947,Wireless80211,DZ,192.221.154.129,41.106.169.55,Algerie Telecom,2b02f082-ec1c-472d-a059-b9f66f5231c9,/Date(1561366640652+0000)/,8.8.8.8,85,87,90,87
36947,Unknown,DZ,,105.99.1.208,Algerie Telecom,d88b829c-8a22-401a-b4c5-6176433a7bcc,/Date(1561366642067+0000)/,8.8.8.8,62,58,59,59
36947,WIFI,DZ,41.110.32.2,197.200.14.90,Algerie Telecom,11397a81-0410-4620-b0cb-d49bb78a1be0,/Date(1561366643032+0000)/,8.8.8.8,68,83,69,73
36947,WIFI,DZ,41.110.32.2,105.101.164.237,Algerie Telecom,387ce200-bab8-4777-b57c-8a72463db427,/Date(1561366643789+0000)/,8.8.8.8,52,52,50,51
36947,WIFI,DZ,41.110.30.2,105.111.50.52,Algerie Telecom,b5eb4ca2-1cdd-4724-ae16-f520f1af92ae,/Date(1561366644851+0000)/,8.8.8.8,54,69,77,66
36947,WIFI,DZ,41.110.30.2,105.105.122.102,Algerie Telecom,b5514cf6-530d-45b3-81c6-3dfdd82a3244,/Date(1561366645438+0000)/,8.8.8.8,50,143,49,80
36947,WIFI,DZ,41.110.32.2,105.98.12.148,Algerie Telecom,8d80e31e-6eb4-49f5-bc6b-78eefd2d3482,/Date(1561366699746+0000)/,8.8.8.8,47,46,47,46
36947,WIFI,DZ,41.110.30.2,105.107.115.83,Algerie Telecom,29c0bd88-b092-4b55-9180-a2c46717fada,/Date(1561366639394+0000)/,9.9.9.9,85,201,132,139
36947,Ethernet,DZ,41.110.32.2,105.102.147.70,Algerie Telecom,37d32902-fd97-4c8b-b6b8-e9fe28802f6b,/Date(1561366641213+0000)/,9.9.9.9,79,75,75,76
36947,Ethernet,DZ,41.110.32.2,197.200.110.203,Algerie Telecom,21e3a6c7-6e45-4657-9864-b246dec57856,/Date(1561366642936+0000)/,9.9.9.9,132,100,308,180
36947,Wireless80211,DZ,192.221.154.129,41.106.169.55,Algerie Telecom,2b02f082-ec1c-472d-a059-b9f66f5231c9,/Date(1561366643789+0000)/,9.9.9.9,130,89,89,102
36947,Unknown,DZ,,105.99.1.208,Algerie Telecom,d88b829c-8a22-401a-b4c5-6176433a7bcc,/Date(1561366643882+0000)/,9.9.9.9,66,64,61,63
36947,WIFI,DZ,41.110.32.2,197.200.14.90,Algerie Telecom,11397a81-0410-4620-b0cb-d49bb78a1be0,/Date(1561366644673+0000)/,9.9.9.9,87,89,87,87
36947,WIFI,DZ,41.110.30.2,105.105.122.102,Algerie Telecom,b5514cf6-530d-45b3-81c6-3dfdd82a3244,/Date(1561366647360+0000)/,9.9.9.9,96,95,96,95
36947,WIFI,DZ,41.110.30.2,105.111.50.52,Algerie Telecom,b5eb4ca2-1cdd-4724-ae16-f520f1af92ae,/Date(1561366647845+0000)/,9.9.9.9,88,85,84,85
36947,WIFI,DZ,41.110.32.2,105.101.164.237,Algerie Telecom,387ce200-bab8-4777-b57c-8a72463db427,/Date(1561366648116+0000)/,9.9.9.9,78,76,97,83
36947,WIFI,DZ,41.110.32.2,105.98.12.148,Algerie Telecom,8d80e31e-6eb4-49f5-bc6b-78eefd2d3482,/Date(1561366699791+0000)/,9.9.9.9,83,102,170,118
29286,mobile,CD,,95.210.144.2,Skylogic S.p.A.,3d9defa7-84f0-40a6-9156-f55ca7687b7d,/Date(1561366660916+0000)/,1.1.1.1,692,662,672,675
29286,mobile,CD,,95.210.144.2,Skylogic S.p.A.,3d9defa7-84f0-40a6-9156-f55ca7687b7d,/Date(1561366662100+0000)/,8.8.8.8,673,673,713,686
29286,mobile,CD,,95.210.144.2,Skylogic S.p.A.,3d9defa7-84f0-40a6-9156-f55ca7687b7d,/Date(1561366663575+0000)/,9.9.9.9,684,684,657,675
30844,Ethernet,ZW,74.125.181.2,197.155.232.106,Gpon Pool,ee9579c4-65b0-4022-a765-a5105b208137,/Date(1561366678897+0000)/,1.1.1.1,1,0,1,1
30844,Ethernet,ZW,74.125.181.2,197.155.232.106,Gpon Pool,ee9579c4-65b0-4022-a765-a5105b208137,/Date(1561366682114+0000)/,8.8.8.8,16,16,16,16
30844,Ethernet,ZW,74.125.181.2,197.155.232.106,Gpon Pool,ee9579c4-65b0-4022-a765-a5105b208137,/Date(1561366685277+0000)/,9.9.9.9,1,1,1,1
